,track_id,popularity_track,duration_min,explicit,track_number,release_date,number_of_artists,popularity_artist_mean,followers_mean,num_of_markets,camelot,tempo,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,major,minor,album,compilation,single,Amount_words,Amount_unique_words,Diversity_coeff,Amount_adlibs,Amount_verses,Amount_chorus,Avg_words_verse,Scalared_popularity
27372,4R6McrWJ5fpVuzsNwoukI9,68,2.5,1,1,487896,1,79.0,6609282.0,185,3B,82.0,32.0,73.0,48.0,78.0,0.0,12.0,64.0,-13,1,0,0,0,1,483.0,111.0,4.351351351351352,25.0,2.0,2.0,65.0,-0.015254244089159638
27373,1bjTEsJdDdbuA5JsdRRxhP,68,2.64,1,4,366672,1,82.0,17357767.0,185,1A,102.0,79.0,70.0,41.0,11.0,1.0,19.0,4.0,-6,0,1,1,0,0,392.0,146.0,2.684931506849315,14.0,2.0,2.0,83.0,-0.015254244089159638
27374,14qNHvX8h6HoynFuV0RxWS,68,3.32,1,5,453120,2,82.0,17357767.0,185,10A,86.0,57.0,79.0,68.0,30.0,0.0,15.0,6.0,-8,0,1,1,0,0,385.0,183.0,2.1038251366120218,14.0,2.0,3.0,127.0,-0.015254244089159638
27375,4aOOExMBUyxKnEYb39SrTg,68,1.31,1,1,441936,1,83.0,51781949.0,185,3B,144.0,65.0,69.0,61.0,12.0,0.0,37.0,4.0,-6,1,0,0,0,1,297.0,187.0,1.588235294117647,2.0,1.0,0.0,267.0,-0.015254244089159638
27376,7J2gyNghNTzl4EsLhXp01Q,68,2.94,1,8,422544,2,83.0,51781949.0,182,9A,85.0,50.0,82.0,28.0,26.0,0.0,10.0,14.0,-9,0,1,1,0,0,596.0,255.0,2.3372549019607844,6.0,0.0,0.0,0.0,-0.015254244089159638
27377,2yZax79pOrYuyIFVW2cZY2,68,2.16,1,9,417672,1,83.0,51781949.0,185,9B,126.0,57.0,58.0,61.0,36.0,0.0,10.0,25.0,-3,1,0,1,0,0,196.0,91.0,2.1538461538461537,2.0,1.0,1.0,79.0,-0.015254244089159638
27379,6tZ3b7ik1QDXFAZlXib0YZ,68,3.34,1,7,423384,1,82.0,27104232.0,182,6A,155.0,87.0,58.0,44.0,3.0,0.0,33.0,7.0,-4,0,1,1,0,0,671.0,211.0,3.1800947867298577,12.0,2.0,2.0,127.0,-0.015254244089159638
27380,1C8ux1YWLMHCenYJFiIV4Z,68,3.87,1,7,439680,4,80.33333333333333,22647064.0,185,11B,143.0,56.0,74.0,50.0,7.0,0.0,8.0,26.0,-9,1,0,1,0,0,670.0,313.0,2.1405750798722045,19.0,3.0,2.0,150.0,-0.015254244089159638
27381,7MhNCT34oaLIxwAsZlZd67,68,3.82,1,4,438672,2,85.0,42629295.0,184,6A,88.0,57.0,74.0,64.0,39.0,0.0,32.0,7.0,-8,0,1,1,0,0,516.0,160.0,3.225,14.0,3.0,3.0,58.0,-0.015254244089159638
27382,0R7YVi7w41Dr9jU5vblAok,68,3.27,0,1,359400,2,81.0,15736632.0,184,6A,148.0,91.0,71.0,94.0,9.0,0.0,7.0,7.0,-3,0,1,0,0,1,354.0,118.0,3.0,1.0,0.0,0.0,0.0,-0.015254244089159638
27383,6pXo0WoRNLSid8mbpmJ4Wz,68,3.09,1,1,484008,2,83.0,17873314.0,185,4A,95.0,76.0,67.0,20.0,7.0,0.0,19.0,23.0,-5,0,1,0,0,1,398.0,168.0,2.369047619047619,11.0,3.0,0.0,57.0,-0.015254244089159638
27384,4z6wo6PJG4Fve45OXK6D9m,68,3.69,0,5,438000,2,83.0,17873314.0,185,10A,92.0,53.0,79.0,72.0,13.0,0.0,11.0,10.0,-11,0,1,1,0,0,459.0,183.0,2.508196721311476,35.0,2.0,0.0,91.0,-0.015254244089159638
27385,7BcOUi4FQ3wBLmNTW0yfCR,68,3.26,1,6,356016,2,82.0,12189958.0,185,4A,128.0,53.0,73.0,34.0,28.0,0.0,12.0,8.0,-8,0,1,1,0,0,445.0,238.0,1.869747899159664,19.0,2.0,2.0,116.0,-0.015254244089159638
27386,16umSNZfofRpDqTvf8DIAo,68,4.17,1,6,425904,1,82.0,12189958.0,184,8B,193.0,72.0,45.0,20.0,1.0,0.0,34.0,29.0,-6,1,0,1,0,0,425.0,211.0,2.014218009478673,7.0,2.0,2.0,150.0,-0.015254244089159638
27387,5pSpNlqyYsSjdVKdrxvgHn,68,3.0,1,4,481680,2,74.0,5846130.0,185,9A,120.0,56.0,63.0,28.0,25.0,0.0,28.0,7.0,-10,0,1,1,0,0,563.0,188.0,2.99468085106383,77.0,2.0,3.0,139.0,-0.015254244089159638
27388,5uKHTLXNcftXtYfU7j9cQ6,68,2.23,1,1,458496,1,80.0,8300610.0,185,8B,139.0,71.0,76.0,50.0,31.0,0.0,11.0,4.0,-4,1,0,0,0,1,373.0,151.0,2.4701986754966887,3.0,2.0,2.0,135.0,-0.015254244089159638
27389,0Odu228D0yGcFySGuxU4rY,68,3.69,1,6,437160,2,80.0,8300610.0,179,4B,157.0,65.0,80.0,65.0,40.0,0.0,15.0,30.0,-6,1,0,1,0,0,672.0,211.0,3.184834123222749,28.0,2.0,2.0,157.0,-0.015254244089159638
27392,5si4xdFplkXAydKfFe1xXa,68,3.51,0,2,465408,2,79.0,11920475.0,185,1A,140.0,57.0,71.0,57.0,3.0,0.0,59.0,3.0,-6,0,1,0,0,1,317.0,145.0,2.1862068965517243,0.0,4.0,4.0,48.0,-0.015254244089159638
27393,2uWZ7EGddFlA1DJ3Rzzvs2,68,3.5,0,9,470088,3,79.0,11920475.0,184,10B,85.0,68.0,50.0,65.0,6.0,0.0,31.0,32.0,-5,1,0,1,0,0,361.0,182.0,1.983516483516484,12.0,3.0,3.0,25.0,-0.015254244089159638
27394,3kofbhXJJrHrcBaTstmNvh,68,2.42,1,2,397704,1,82.0,15731159.0,185,4A,120.0,42.0,90.0,43.0,27.0,0.0,17.0,16.0,-11,0,1,0,0,1,376.0,160.0,2.35,1.0,1.0,2.0,182.0,-0.015254244089159638
27395,4BfJmlzP0ErWns1YM1XASc,68,3.62,1,1,405360,1,82.0,15731159.0,185,10A,122.0,55.0,66.0,21.0,61.0,0.0,12.0,13.0,-7,0,1,0,0,1,411.0,129.0,3.186046511627907,0.0,2.0,0.0,205.0,-0.015254244089159638
27396,5rYpwP1dHWGVMrSZbTmt3e,68,3.46,1,7,428256,1,82.0,15731159.0,185,9A,125.0,50.0,94.0,34.0,2.0,0.0,10.0,29.0,-10,0,1,1,0,0,339.0,168.0,2.017857142857143,0.0,3.0,0.0,101.0,-0.015254244089159638
27397,1F2sn8iJA607Xfz1K3d9dJ,68,2.92,0,4,489024,3,76.0,36536609.0,184,4A,125.0,60.0,80.0,53.0,46.0,0.0,11.0,21.0,-7,0,1,1,0,0,260.0,107.0,2.4299065420560746,0.0,3.0,3.0,37.0,-0.015254244089159638
27398,3ZGJhN4unVspOqpwGvUL2W,68,2.78,0,2,460512,1,76.0,36536609.0,185,1B,116.0,74.0,76.0,61.0,6.0,0.0,4.0,4.0,-8,1,0,0,0,1,273.0,109.0,2.5045871559633026,0.0,2.0,3.0,35.0,-0.015254244089159638
27399,3UhmuWcFaLS3AO3kI9ynQ2,68,3.43,0,1,449592,4,75.0,8806337.0,185,9A,101.0,60.0,85.0,31.0,2.0,0.0,80.0,11.0,-7,0,1,0,0,1,318.0,112.0,2.8392857142857144,3.0,3.0,4.0,24.0,-0.015254244089159638
27400,4w47YE9rjhmZUdtZjSCb82,68,4.16,0,3,384984,1,81.0,7753933.0,185,5A,93.0,63.0,65.0,77.0,72.0,0.0,14.0,18.0,-7,0,1,1,0,0,430.0,133.0,3.233082706766917,0.0,0.0,0.0,0.0,-0.015254244089159638
27401,6lfZOG3tO57nv6HSFShsrq,68,2.55,0,1,489240,2,81.0,7753933.0,185,5A,90.0,33.0,71.0,18.0,19.0,1.0,16.0,7.0,-17,0,1,0,0,1,390.0,202.0,1.9306930693069304,32.0,0.0,0.0,0.0,-0.015254244089159638
27402,1JyRpP8m5n45JGpMelt5Yk,68,3.02,0,4,483336,1,81.0,7753933.0,185,6B,140.0,50.0,68.0,53.0,5.0,0.0,43.0,22.0,-6,1,0,1,0,0,389.0,112.0,3.4732142857142856,15.0,0.0,0.0,0.0,-0.015254244089159638
27403,5ASacvNO76BB7Dxtp74qqz,68,3.39,0,18,408936,1,81.0,7753933.0,185,8B,111.0,23.0,85.0,63.0,42.0,1.0,9.0,29.0,-13,1,0,1,0,0,451.0,114.0,3.956140350877193,9.0,0.0,0.0,0.0,-0.015254244089159638
27404,0rk2IHFiHFnO7t0jvAeHW9,68,2.52,1,7,445560,3,77.0,8754158.5,185,1B,146.0,76.0,78.0,33.0,11.0,0.0,25.0,31.0,-5,1,0,1,0,0,593.0,255.0,2.3254901960784315,31.0,3.0,2.0,121.0,-0.015254244089159638
27405,2lhp8Nc4xsikcJXl7vNWmM,68,3.91,1,1,488712,3,77.0,6659123.0,184,10A,100.0,83.0,77.0,95.0,18.0,0.0,9.0,11.0,-6,0,1,0,0,1,697.0,285.0,2.44561403508772,3.0,3.0,0.0,107.0,-0.015254244089159638
27406,4W7HTXquxvPZzw0Q68ELE2,68,3.03,1,17,454776,2,77.0,6659123.0,185,7A,107.0,52.0,86.0,52.0,45.0,0.0,15.0,37.0,-6,0,1,1,0,0,415.0,195.0,2.128205128205128,19.0,2.0,0.0,123.0,-0.015254244089159638
27410,42TMa2hgBNjte4uV7jNCnQ,68,2.47,0,1,461856,2,76.0,5637336.5,185,4B,113.0,75.0,80.0,54.0,34.0,0.0,10.0,7.0,-4,1,0,0,0,1,314.0,151.0,2.0794701986754967,2.0,2.0,3.0,88.0,-0.015254244089159638
27411,0Imc5xRXd0eV9Ln55M1kz6,68,4.01,0,5,472608,3,74.0,4605195.0,185,3A,176.0,86.0,52.0,72.0,14.0,0.0,50.0,27.0,-4,0,1,0,1,0,522.0,184.0,2.8369565217391304,24.0,3.0,0.0,67.0,-0.015254244089159638
27412,40QrLHWdsxyXLAdjJG4Rxs,68,2.12,1,10,433296,1,76.0,13078033.0,185,12A,172.0,78.0,69.0,87.0,19.0,0.0,12.0,11.0,-7,0,1,1,0,0,380.0,216.0,1.7592592592592593,0.0,1.0,0.0,379.0,-0.015254244089159638
27414,5BQePe9rcCJozHK3oPayYk,68,3.28,1,1,476472,1,75.0,10047741.0,184,3A,84.0,58.0,56.0,58.0,27.0,0.0,10.0,48.0,-7,0,1,0,0,1,352.0,166.0,2.1204819277108435,16.0,2.0,3.0,75.0,-0.015254244089159638
27415,6ZYxNjuAU9Vy3VtF6W1dtE,68,3.32,1,1,453096,1,75.0,10047741.0,185,2A,98.0,54.0,51.0,15.0,2.0,1.0,23.0,44.0,-8,0,1,0,0,1,423.0,198.0,2.136363636363636,8.0,2.0,2.0,156.0,-0.015254244089159638
27416,1BpvuKIG7jK5EiTp2tv5z8,68,3.78,1,1,473448,1,75.0,10047741.0,185,11A,88.0,58.0,69.0,23.0,22.0,0.0,12.0,4.0,-7,0,1,0,0,1,424.0,185.0,2.291891891891892,19.0,3.0,4.0,80.0,-0.015254244089159638
27417,4thOONDx78zsY8sHGfU1M2,68,2.87,0,2,473448,1,75.0,10047741.0,185,3B,144.0,38.0,66.0,10.0,9.0,1.0,13.0,6.0,-10,1,0,0,0,1,183.0,76.0,2.4078947368421053,0.0,2.0,3.0,40.0,-0.015254244089159638
27418,6U7yEVppOLVvWCKYnSAjC6,68,2.32,1,1,460344,1,82.0,8947122.0,185,8B,98.0,64.0,77.0,55.0,1.0,0.0,8.0,7.0,-3,1,0,0,0,1,215.0,116.0,1.853448275862069,0.0,1.0,2.0,115.0,-0.015254244089159638
27419,7vFESQCFxuL38hNbTCtUDu,68,2.34,1,1,461280,1,82.0,8947122.0,185,10A,102.0,60.0,80.0,36.0,10.0,0.0,16.0,22.0,-4,0,1,0,0,1,312.0,135.0,2.311111111111111,0.0,1.0,2.0,91.0,-0.015254244089159638
27421,2Yer0p7uB2lVBUAtANuuQp,68,2.74,0,1,424560,2,75.0,10915657.0,184,11B,130.0,61.0,96.0,65.0,7.0,0.0,21.0,18.0,-6,1,0,0,0,1,454.0,191.0,2.3769633507853403,0.0,3.0,3.0,89.0,-0.015254244089159638
27422,4AUH1recgWhHM4368o1BuE,68,4.64,0,10,405000,1,74.0,6924835.0,185,6B,148.0,79.0,66.0,23.0,5.0,0.0,16.0,3.0,-5,1,0,1,0,0,536.0,206.0,2.601941747572816,0.0,2.0,0.0,80.0,-0.015254244089159638
27423,2OKo7g3KfmCt3kyLvUAL0g,68,4.13,0,1,433104,1,76.0,11183934.0,184,10A,143.0,87.0,70.0,53.0,0.0,0.0,10.0,4.0,-4,0,1,0,0,1,791.0,391.0,2.023017902813299,5.0,1.0,0.0,791.0,-0.015254244089159638
27424,5PdEiev2BkKiZtZFcNKjfM,68,4.34,0,12,434472,1,76.0,11183934.0,184,1A,78.0,56.0,51.0,20.0,0.0,1.0,59.0,5.0,-9,0,1,1,0,0,662.0,203.0,3.2610837438423643,0.0,3.0,4.0,129.0,-0.015254244089159638
27425,2iIBpwP4FyQ95xgVail3yr,68,3.39,1,1,467520,3,74.0,5227692.0,185,7A,80.0,69.0,42.0,51.0,57.0,0.0,50.0,18.0,-8,0,1,0,0,1,433.0,147.0,2.945578231292517,0.0,3.0,0.0,43.0,-0.015254244089159638
27426,29ShXDWDedEwZkYc8Du08N,68,3.75,1,2,436320,7,75.0,8056145.0,185,11A,160.0,53.0,74.0,37.0,65.0,92.0,10.0,4.0,-3,0,1,1,0,0,514.0,206.0,2.495145631067961,27.0,5.0,0.0,52.0,-0.015254244089159638
27427,53wSngFr6eC0yazPNJQmtg,68,3.32,0,1,487872,2,74.0,3189484.0,185,11A,132.0,89.0,68.0,55.0,1.0,45.0,32.0,5.0,-5,0,1,0,0,1,331.0,194.0,1.7061855670103092,6.0,4.0,0.0,52.0,-0.015254244089159638
27428,04hcwA2QczjJkiEFoaK6qC,68,3.01,0,1,487032,2,74.0,3189484.0,184,2A,138.0,50.0,66.0,28.0,3.0,0.0,16.0,4.0,-4,0,1,0,0,1,329.0,126.0,2.611111111111111,4.0,3.0,0.0,63.0,-0.015254244089159638
27429,3ef2QlCUWO29UvqJaU3MUi,68,3.45,1,1,443856,2,73.0,6264332.0,185,8A,118.0,59.0,64.0,20.0,7.0,0.0,12.0,3.0,-5,0,1,0,0,1,675.0,190.0,3.5526315789473686,59.0,2.0,3.0,101.0,-0.015254244089159638
27433,2JNqLKnqJejNzrmRLNFNFL,68,3.73,1,7,410952,1,77.0,19518051.0,185,4A,150.0,87.0,60.0,69.0,2.0,0.0,36.0,8.0,-5,0,1,1,0,0,470.0,196.0,2.397959183673469,0.0,4.0,0.0,60.0,-0.015254244089159638
27434,6BtJgy7K98DgzCO8tRvEbw,68,3.9,1,4,390888,2,77.0,19518051.0,185,10A,122.0,31.0,93.0,29.0,12.0,0.0,9.0,29.0,-7,0,1,1,0,0,502.0,190.0,2.642105263157895,0.0,3.0,0.0,121.0,-0.015254244089159638
27436,63400Pm7x5Awe4NH82oRYe,68,2.54,1,1,448896,2,77.0,9273042.0,183,3B,92.0,57.0,64.0,73.0,2.0,0.0,33.0,4.0,-5,1,0,0,0,1,334.0,176.0,1.8977272727272727,10.0,2.0,0.0,125.0,-0.015254244089159638
27437,5I2FIj9EDp0Fz32CJ9lZNF,68,3.54,0,11,387000,1,81.0,12724780.0,185,8A,120.0,43.0,59.0,40.0,41.0,0.0,10.0,7.0,-9,0,1,1,0,0,405.0,183.0,2.2131147540983607,0.0,0.0,0.0,0.0,-0.015254244089159638
27438,3BMS2ZxodzjxPKzb2iHxze,68,2.45,1,1,472440,1,76.0,5157029.0,185,1A,166.0,58.0,77.0,36.0,14.0,0.0,8.0,34.0,-12,0,1,0,0,1,326.0,199.0,1.6381909547738691,31.0,2.0,0.0,94.0,-0.015254244089159638
27440,6CfSsoolc9zgQRyMLddP3L,68,3.03,0,1,484368,2,78.0,2300285.0,183,12A,82.0,45.0,83.0,84.0,32.0,0.0,11.0,20.0,-10,0,1,0,0,1,394.0,106.0,3.716981132075472,16.0,1.0,3.0,65.0,-0.015254244089159638
27441,29UECtQE2aqbuHIjvAlAU8,68,3.05,0,2,488064,2,78.0,2300285.0,184,3B,149.0,41.0,84.0,11.0,37.0,0.0,10.0,40.0,-10,1,0,1,0,0,374.0,149.0,2.51006711409396,21.0,2.0,3.0,67.0,-0.015254244089159638
27442,1JlDJFcBJ3BSiyuokxOA1l,68,2.84,0,1,474120,2,78.0,2300285.0,185,11A,116.0,53.0,83.0,48.0,48.0,0.0,63.0,37.0,-7,0,1,0,0,1,370.0,108.0,3.425925925925926,8.0,2.0,3.0,49.0,-0.015254244089159638
27443,71dwCpTZQpjLuqnJzyGbFz,68,3.53,0,1,433296,1,74.0,11439113.0,185,10A,177.0,72.0,56.0,50.0,74.0,0.0,25.0,39.0,-4,0,1,0,0,1,316.0,171.0,1.847953216374269,0.0,2.0,0.0,92.0,-0.015254244089159638
27444,0WvWerkm78lLGWfxRoF37W,68,4.09,0,1,406296,1,74.0,11439113.0,185,2B,136.0,49.0,75.0,53.0,29.0,0.0,9.0,7.0,-7,1,0,0,0,1,397.0,156.0,2.5448717948717947,2.0,2.0,0.0,75.0,-0.015254244089159638
27445,5pkOSmSeVo8RfC8555LRHT,68,3.14,0,1,467592,1,72.0,1740309.0,183,12A,119.0,81.0,88.0,81.0,3.0,0.0,21.0,18.0,-3,0,1,0,0,1,348.0,183.0,1.901639344262295,0.0,0.0,0.0,0.0,-0.015254244089159638
27446,6WhqcM5yOeBNvbtpKJfm2Z,68,3.14,0,1,476448,1,72.0,1740309.0,183,7B,180.0,70.0,71.0,67.0,0.0,2.0,9.0,23.0,-10,1,0,0,0,1,379.0,179.0,2.11731843575419,1.0,0.0,0.0,0.0,-0.015254244089159638
27447,6MOzgX8Rj8TpWhG7bd4ZWp,68,2.92,0,1,482664,2,74.0,45706707.0,185,3B,95.0,87.0,77.0,72.0,17.0,0.0,7.0,5.0,-6,1,0,0,0,1,317.0,104.0,3.048076923076923,28.0,4.0,4.0,29.0,-0.015254244089159638
27448,0u6HzAVFUBiKslzPF9G9vd,68,3.31,1,7,410280,1,79.0,12196226.0,185,3A,115.0,76.0,81.0,61.0,0.0,0.0,11.0,7.0,-5,0,1,1,0,0,488.0,155.0,3.1483870967741936,31.0,0.0,0.0,0.0,-0.015254244089159638
27449,3MVTefqbeNX5yHFOmnHy3X,68,3.13,1,7,422880,1,79.0,12196226.0,185,3A,86.0,53.0,80.0,64.0,29.0,0.0,14.0,31.0,-7,0,1,1,0,0,443.0,169.0,2.621301775147929,0.0,0.0,0.0,0.0,-0.015254244089159638
27450,2FBfpNRDEsjxgT2WKxD7Za,68,2.94,1,1,477192,2,73.0,3512197.0,183,7B,160.0,56.0,87.0,73.0,2.0,0.0,12.0,45.0,-8,1,0,0,0,1,658.0,231.0,2.8484848484848486,72.0,0.0,0.0,0.0,-0.015254244089159638
27452,41PWz0hAiU9FqsmjR9Wh62,68,4.34,1,12,305712,3,76.0,3433724.0,185,4A,130.0,55.0,81.0,82.0,3.0,0.0,25.0,12.0,-8,0,1,1,0,0,625.0,239.0,2.6150627615062763,30.0,3.0,3.0,118.0,-0.015254244089159638
27455,2mW3KRKLCR2jshXKaot4EL,68,2.85,1,1,488208,1,73.0,2487023.0,183,1A,99.0,57.0,80.0,30.0,42.0,0.0,10.0,5.0,-7,0,1,0,0,1,512.0,246.0,2.0813008130081303,1.0,0.0,0.0,0.0,-0.015254244089159638
27456,6YWjskKykdPsBuiTBOg1VK,68,3.32,1,4,414816,1,75.0,5737313.0,184,3B,144.0,74.0,79.0,78.0,28.0,0.0,8.0,4.0,-7,1,0,1,0,0,446.0,260.0,1.7153846153846153,0.0,0.0,0.0,0.0,-0.015254244089159638
27457,7wOgZ1otoKYDvKyQKP1sNZ,68,2.71,1,6,466200,1,77.0,2717823.0,185,9A,100.0,63.0,83.0,37.0,6.0,0.0,34.0,9.0,-6,0,1,1,0,0,434.0,141.0,3.078014184397163,19.0,0.0,0.0,0.0,-0.015254244089159638
27458,69UB9UIfNEAyyIXyiioSzP,68,3.65,1,13,486216,1,73.0,1794190.0,185,6B,135.0,64.0,53.0,32.0,4.0,0.0,8.0,6.0,-9,1,0,1,0,0,712.0,263.0,2.7072243346007605,6.0,0.0,0.0,0.0,-0.015254244089159638
27460,2dTMlaRJPRMDUbPHdn5AzC,68,3.54,0,1,442368,1,75.0,6404842.0,185,6B,148.0,86.0,75.0,93.0,4.0,0.0,26.0,6.0,-6,1,0,0,0,1,388.0,219.0,1.7716894977168949,31.0,2.0,0.0,105.0,-0.015254244089159638
27461,6IW5ocUH5DRWagxkLTlbUS,68,4.05,1,4,448920,1,75.0,6404842.0,185,4B,76.0,35.0,62.0,8.0,50.0,0.0,8.0,7.0,-13,1,0,1,0,0,437.0,249.0,1.7550200803212852,37.0,2.0,0.0,124.0,-0.015254244089159638
27462,0xaQ86cGRgcF8wwP1SkXsb,68,3.25,1,4,486720,3,73.0,3056112.0,185,3B,176.0,80.0,71.0,72.0,37.0,0.0,25.0,22.0,-3,1,0,1,0,0,498.0,249.0,2.0,3.0,4.0,4.0,109.0,-0.015254244089159638
27463,36lO0n3hzVK9zJONfSdmKC,68,3.58,1,15,395496,2,73.0,3295579.0,177,8A,127.0,77.0,79.0,55.0,1.0,0.0,8.0,4.0,-4,0,1,1,0,0,519.0,188.0,2.7606382978723403,14.0,4.0,3.0,75.0,-0.015254244089159638
27464,1O2mX6MrjsJlkCGEF0TVWL,68,2.7,1,18,430272,1,72.0,2447389.0,185,4B,119.0,33.0,66.0,35.0,82.0,0.0,11.0,16.0,-9,1,0,1,0,0,365.0,139.0,2.62589928057554,28.0,2.0,2.0,55.0,-0.015254244089159638
27465,6jUtvXa9NwN1Rh0PkLJHOz,68,1.83,1,1,483696,2,71.0,33287.0,184,3B,160.0,50.0,71.0,31.0,3.0,0.0,10.0,20.0,-4,1,0,0,0,1,302.0,142.0,2.126760563380281,5.0,1.0,2.0,108.0,-0.015254244089159638
27466,2ZuMOcabaMzyXPPjFoYQGe,68,1.89,1,1,478440,2,71.0,33287.0,185,7B,110.0,69.0,78.0,48.0,40.0,0.0,22.0,9.0,-5,1,0,0,0,1,415.0,210.0,1.9761904761904765,2.0,2.0,2.0,158.0,-0.015254244089159638
27467,6CRTGadOztkonI7EDxYNeP,68,3.52,1,12,420024,1,72.0,3691633.0,184,6A,67.0,55.0,46.0,42.0,5.0,0.0,16.0,34.0,-8,0,1,1,0,0,379.0,180.0,2.105555555555556,4.0,0.0,0.0,0.0,-0.015254244089159638
27468,4ESbfEerBQgdWFHtSoF7Sv,68,2.45,0,1,485544,1,73.0,1741024.0,185,2A,88.0,54.0,67.0,46.0,39.0,0.0,39.0,9.0,-6,0,1,0,0,1,259.0,117.0,2.213675213675214,5.0,1.0,0.0,45.0,-0.015254244089159638
27469,7f4L1SHhVir0UxPC2sKidp,68,2.68,1,1,486216,2,72.0,744783.0,183,12B,118.0,45.0,74.0,28.0,37.0,0.0,19.0,29.0,-10,1,0,0,0,1,373.0,169.0,2.2071005917159763,3.0,0.0,0.0,0.0,-0.015254244089159638
27470,7uIhcRg6ia0S9z1UzCl0Qc,68,2.66,0,1,488232,2,72.0,744783.0,183,9B,130.0,73.0,81.0,73.0,6.0,0.0,8.0,3.0,-6,1,0,0,0,1,226.0,96.0,2.3541666666666665,4.0,0.0,0.0,0.0,-0.015254244089159638
27471,2H7jZg2HliuQhZjfBblLrZ,68,2.31,0,1,451248,1,72.0,1257854.0,184,5B,127.0,83.0,77.0,90.0,4.0,0.0,8.0,6.0,-6,1,0,0,0,1,418.0,191.0,2.18848167539267,2.0,0.0,0.0,0.0,-0.015254244089159638
27472,7B5bGlw1n5iEIMsUmGTypc,68,3.08,0,8,408600,3,72.0,866563.0,185,3B,153.0,58.0,65.0,45.0,5.0,0.0,8.0,25.0,-6,1,0,1,0,0,333.0,191.0,1.743455497382199,5.0,0.0,0.0,0.0,-0.015254244089159638
27473,2jTMp5LqbcxgVYQEc7WU7l,68,2.58,1,1,487728,3,73.0,459879.0,185,3B,83.0,71.0,64.0,41.0,14.0,0.0,40.0,5.0,-5,1,0,0,0,1,394.0,213.0,1.8497652582159625,14.0,0.0,0.0,0.0,-0.015254244089159638
27474,2tUL6dZf1mywCj5WvCPZw6,69,3.41,1,12,452952,1,95.0,103285391.0,184,12A,93.0,70.0,84.0,59.0,0.0,0.0,11.0,16.0,-6,0,1,1,0,0,667.0,243.0,2.74485596707819,8.0,3.0,2.0,111.0,0.17840833304276815
27475,27GmP9AWRs744SzKcpJsTZ,69,3.43,1,9,400752,2,92.0,63008440.0,184,3A,94.0,56.0,88.0,52.0,5.0,0.0,5.0,25.0,-8,0,1,1,0,0,467.0,274.0,1.7043795620437956,2.0,0.0,0.0,0.0,0.17840833304276815
27476,23Z3bbYcl1PdcPJemLa4zc,69,4.24,0,9,459816,1,95.0,103285391.0,183,4A,91.0,70.0,81.0,64.0,8.0,0.0,15.0,22.0,-6,0,1,1,0,0,269.0,115.0,2.3391304347826085,0.0,2.0,2.0,44.0,0.17840833304276815
27477,0oiv4E896TUTTeQU0cmIui,69,5.62,0,8,459816,1,95.0,103285391.0,183,1B,90.0,48.0,77.0,61.0,25.0,0.0,14.0,46.0,-7,1,0,1,0,0,216.0,91.0,2.3736263736263736,0.0,2.0,2.0,43.0,0.17840833304276815
27478,6MR5IBSNfDmiwnrlQpVw4w,69,4.73,1,12,434640,1,95.0,103285391.0,184,10B,116.0,44.0,73.0,67.0,27.0,0.0,22.0,21.0,-9,1,0,1,0,0,777.0,324.0,2.3981481481481484,0.0,3.0,3.0,202.0,0.17840833304276815
27481,1iQ5E4z6CJ38dIzvMI9Wdo,69,3.44,1,2,261864,3,83.0,59911741.5,184,10A,94.0,79.0,81.0,40.0,32.0,0.0,12.0,11.0,-7,0,1,1,0,0,570.0,233.0,2.446351931330472,15.0,3.0,3.0,138.0,0.17840833304276815
27482,0cbVD7WpHVdHUKwoolzhCZ,69,3.49,1,10,474288,3,85.0,19214376.5,185,9B,70.0,62.0,39.0,10.0,13.0,0.0,38.0,9.0,-7,1,0,1,0,0,532.0,179.0,2.972067039106145,7.0,3.0,3.0,71.0,0.17840833304276815
27483,1PH2MDbcBAU094DlgTIND1,69,3.08,1,2,469584,1,90.0,41206363.0,185,4A,92.0,71.0,56.0,31.0,1.0,0.0,39.0,5.0,-4,0,1,1,0,0,329.0,176.0,1.8693181818181817,8.0,3.0,2.0,89.0,0.17840833304276815
27484,3VdooJLOy4tLxKpnn46SMP,69,2.89,1,2,483864,2,88.0,28134876.5,183,2B,143.0,63.0,76.0,61.0,45.0,0.0,11.0,19.0,-5,1,0,1,0,0,402.0,126.0,3.1904761904761907,37.0,0.0,0.0,0.0,0.17840833304276815
27485,40mjsnRjCpycdUw3xhS20g,69,3.02,1,7,438168,3,90.0,41206363.0,185,7A,203.0,67.0,34.0,37.0,38.0,0.0,28.0,28.0,-6,0,1,1,0,0,381.0,228.0,1.6710526315789471,59.0,2.0,0.0,110.0,0.17840833304276815
27486,1Rq4GtIucW9CAcF8B6PAbW,69,3.18,1,2,399192,1,89.0,22731489.0,185,11A,105.0,46.0,76.0,69.0,27.0,0.0,15.0,5.0,-8,0,1,1,0,0,548.0,200.0,2.74,2.0,3.0,4.0,128.0,0.17840833304276815
27487,6KuXb26rHuRy3ZDse1VRmx,69,3.25,1,2,416832,2,87.0,24503117.0,173,8B,72.0,46.0,68.0,56.0,74.0,0.0,11.0,18.0,-7,1,0,1,0,0,438.0,214.0,2.046728971962617,24.0,3.0,2.0,82.0,0.17840833304276815
