,id,name,album,key,mode,camelot,tempo,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness
162,12e2adcfe0e0a1ae983851b3c7388040,Love Lost,"I Love Life, Thank You",D,major,10B,110.0,2:42,82.0,81.0,74.0,58.0,53.0,0.0,19.0,15.0,-4 dB
163,14d00762360f5c063ec16d89649de7f9,,,C,minor,5A,135.0,1:58,77.0,89.0,86.0,92.0,5.0,0.0,33.0,13.0,-1 dB
164,1f4c9eba353b400943fa7543d727dbb9,,,Ab,major,4B,105.0,2:51,73.0,49.0,72.0,38.0,2.0,0.0,9.0,3.0,-6 dB
165,4fd71d3f7975e485d3b73042e23b39b0,,,A#,minor,3A,172.0,2:47,75.0,55.0,57.0,76.0,73.0,0.0,16.0,16.0,-7 dB
166,e0edc6688c4284414dc115bd70f759c5,,,A,minor,8A,86.0,2:47,77.0,73.0,49.0,54.0,31.0,0.0,13.0,13.0,-6 dB
167,cb2b5d87d26860d8078a035012f77fc9,,,G#,minor,1A,117.0,2:38,80.0,70.0,68.0,42.0,29.0,0.0,13.0,4.0,-5 dB
168,f8503af4fa4a512255e360d0bb851339,,,E,minor,9A,98.0,3:20,76.0,60.0,83.0,41.0,39.0,0.0,13.0,16.0,-6 dB
169,9389a0a979e8e8d7562269794325ea06,,,C#,major,3B,188.0,2:03,76.0,59.0,70.0,23.0,15.0,0.0,13.0,32.0,-6 dB
170,068183957b9dafdd31c102bcf82e3e21,Do For Love,R U Still Down? [Remember Me],C#,major,3B,95.0,4:41,77.0,63.0,87.0,72.0,6.0,0.0,6.0,30.0,-4 dB
171,5de1d1d81fca22ccde0f8edfe78974ea,,,G,major,9B,96.0,2:19,75.0,61.0,72.0,11.0,26.0,0.0,16.0,4.0,-8 dB
172,6574386146c0794213fee7828353845d,,,G#,minor,1A,94.0,4:00,76.0,68.0,67.0,63.0,66.0,0.0,11.0,23.0,-8 dB
173,b0faa74a0fd223ecdff9042fdfbf2268,,,E,minor,9A,90.0,3:04,77.0,63.0,74.0,36.0,26.0,0.0,27.0,5.0,-9 dB
174,9b0e23aa2fbf51da3eb6d4e8fb68c9ae,Look Back at It,Hoodie SZN,Eb,minor,2A,96.0,2:59,78.0,59.0,79.0,54.0,41.0,0.0,15.0,4.0,-5 dB
175,75fa6a0ee433ba6839546696be92fc67,Location (feat. Burna Boy),PSYCHODRAMA,A,minor,8A,110.0,4:01,78.0,50.0,81.0,55.0,27.0,0.0,10.0,30.0,-6 dB
176,0d5bc43888bc9e27540d8b1730b1c62d,,,D,minor,7A,140.0,4:38,73.0,55.0,57.0,78.0,86.0,0.0,11.0,21.0,-11 dB
177,bc1aef186cc3b18fcdc4a695f9628992,,,B,major,1B,150.0,2:12,76.0,53.0,80.0,73.0,28.0,0.0,7.0,4.0,-9 dB
178,e59c49a4f2a371e14ba1f65a884659fc,,,A,minor,8A,96.0,2:41,79.0,51.0,80.0,44.0,13.0,0.0,9.0,7.0,-7 dB
179,846927520792e25dcecd90ad14406a6a,,,F,major,7B,78.0,2:08,75.0,62.0,81.0,85.0,24.0,0.0,10.0,5.0,-8 dB
180,0e474287ada17cc1000e89ceccff0f06,,,D,minor,7A,122.0,3:35,75.0,75.0,84.0,53.0,28.0,0.0,12.0,4.0,-4 dB
181,95a04019befe12ef5403f7bd96039294,La Ocasión,La Ocasión,A,minor,8A,134.0,5:36,77.0,63.0,74.0,25.0,29.0,0.0,48.0,13.0,-6 dB
182,8fc98aab1a14c20dffaaac9b36f8e608,,,F#,minor,11A,136.0,5:27,75.0,60.0,74.0,43.0,23.0,0.0,8.0,20.0,-9 dB
183,8a09ea59b80fb8a9006061141f1def74,,,F#,major,2B,98.0,3:45,74.0,56.0,82.0,68.0,4.0,0.0,9.0,4.0,-5 dB
184,0698b8b1c64eff96b34650d05d37d463,,,G#,minor,1A,150.0,2:21,74.0,79.0,55.0,67.0,4.0,0.0,12.0,3.0,-5 dB
185,b2f6008a84a33abd02c879be52a4b936,,,E,minor,9A,105.0,2:55,76.0,68.0,88.0,36.0,52.0,0.0,13.0,4.0,-6 dB
186,10e877cbfdc043f0b120111f00c8142f,Need A Favor,Whitsitt Chapel,F#,major,2B,158.0,3:17,80.0,77.0,50.0,56.0,1.0,0.0,8.0,3.0,-4 dB
187,3a93237a05ddf629c43a583e8b23258b,,,C#,major,3B,94.0,2:44,76.0,67.0,79.0,34.0,0.0,0.0,7.0,8.0,-4 dB
188,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,
190,903a102f939622a3c9a298e33d066a05,Location,Location,B,minor,10A,120.0,2:28,80.0,77.0,78.0,40.0,13.0,0.0,10.0,5.0,-6 dB
191,d1a3ec442737eb368fef6de51bb337f5,hakuna matata,One of Wun,F,minor,4A,138.0,2:07,80.0,73.0,93.0,69.0,28.0,0.0,11.0,23.0,-5 dB
192,e498d195489d037ca96c978896a19470,,,Eb,minor,2A,77.0,5:15,79.0,66.0,65.0,15.0,17.0,1.0,13.0,12.0,-7 dB
193,12b9cb57d665d25a0943b08ef2d30a5b,,,G#,minor,1A,83.0,4:13,76.0,62.0,35.0,46.0,26.0,0.0,61.0,23.0,-6 dB
194,96219612e0c63785e67e78ec57f7c502,IFHY (feat. Pharrell),Wolf,G,major,9B,85.0,5:19,76.0,72.0,36.0,28.0,20.0,0.0,58.0,33.0,-6 dB
195,9ff6a1fa51a00760e494eec2c1709736,The Percocet & Stripper Joint,DS2 (Deluxe),C#,major,3B,80.0,2:28,76.0,67.0,63.0,8.0,75.0,95.0,14.0,13.0,-6 dB
196,f9e6c9587ae5e941c2093410037f62d8,,,B,major,1B,131.0,2:19,74.0,75.0,86.0,30.0,0.0,0.0,9.0,6.0,-6 dB
197,c5185cd5da9f3b0021666f4668773453,,,G#,minor,1A,120.0,3:01,78.0,68.0,84.0,76.0,1.0,0.0,16.0,20.0,-6 dB
198,5763e1e477937a2b59a8d165d16f78cb,,,B,minor,10A,150.0,2:46,74.0,40.0,63.0,49.0,73.0,0.0,33.0,4.0,-11 dB
199,7c04ab0d1726685f68f26de0bbfe2c97,,,Ab,major,4B,140.0,2:38,75.0,59.0,80.0,31.0,1.0,0.0,20.0,23.0,-5 dB
200,13de25b4c5fa39d06d5ed9aac4f60e10,,,Bb,major,6B,89.0,4:34,75.0,58.0,66.0,33.0,63.0,0.0,12.0,34.0,-10 dB
201,8d3a38215ae52a22f0baaa558b2f3534,,,A,major,11B,99.0,3:57,73.0,85.0,55.0,55.0,1.0,0.0,31.0,34.0,-5 dB
202,49d0c025f1e105c380d58660d2399f1d,,,D,minor,7A,140.0,7:15,74.0,40.0,44.0,16.0,26.0,0.0,13.0,15.0,-11 dB
203,cd746f6cc45283f541301ee3bd20f8f2,P power (feat. Drake),DS4EVER,C#,major,3B,119.0,3:13,78.0,59.0,83.0,20.0,2.0,0.0,36.0,11.0,-6 dB
204,00159999dea7686162139239f41bc62b,,,G,major,9B,91.0,6:21,72.0,80.0,82.0,65.0,39.0,0.0,18.0,39.0,-7 dB
205,bb1abff99f513ae46b53319a22b28884,,,E,minor,9A,130.0,7:52,74.0,42.0,60.0,48.0,79.0,0.0,12.0,37.0,-12 dB
206,370208c14c32f091056c082d66cf6f01,,,C,major,8B,130.0,3:18,75.0,62.0,82.0,64.0,56.0,1.0,23.0,12.0,-7 dB
207,bb9cbac46bc21b824fc7ae80d379d7c8,,,B,minor,10A,95.0,2:56,67.0,76.0,65.0,81.0,39.0,0.0,12.0,4.0,-5 dB
208,8775f2ae0b3f0481a0524a344b025913,,,F#,minor,11A,126.0,2:36,74.0,78.0,74.0,52.0,13.0,0.0,10.0,9.0,-5 dB
209,a58ad5d6328583d7ce739557129e0e3a,Sigue,Capítulo 1,F#,minor,11A,122.0,3:31,80.0,71.0,68.0,59.0,61.0,3.0,10.0,17.0,-6 dB
210,db362daab808d6b9ac2d3abe5472116d,,,E,minor,9A,122.0,2:30,74.0,64.0,82.0,58.0,47.0,0.0,14.0,9.0,-8 dB
211,05e125c48c1e14baba95a8052a72c9f5,,,C,major,8B,140.0,4:20,77.0,71.0,57.0,35.0,6.0,0.0,17.0,7.0,-6 dB
212,32bc50d683609862c9af5f14fb4bb4b8,,,E,minor,9A,120.0,2:48,75.0,40.0,57.0,14.0,13.0,0.0,8.0,3.0,-8 dB
213,1c7b34d4248f3afa722fb9accfd56ac2,,,G#,minor,1A,84.0,3:27,75.0,74.0,61.0,44.0,4.0,0.0,14.0,13.0,-6 dB
214,cb27bb0258c51875cdf708947d39fb8b,,,A#,minor,3A,200.0,2:29,75.0,55.0,28.0,22.0,15.0,0.0,24.0,6.0,-11 dB
215,95bc1f6c55830094fcc8318538157fe1,,,C,major,8B,120.0,4:49,75.0,79.0,94.0,97.0,2.0,0.0,4.0,9.0,-5 dB
216,e425c09e0ea7580e2ef9747969f7ee85,,,D,major,10B,130.0,3:01,75.0,74.0,87.0,70.0,26.0,0.0,66.0,14.0,-4 dB
217,a0d9afb7330919886237969bd8632fa9,,,A,minor,8A,150.0,4:10,76.0,69.0,68.0,47.0,2.0,0.0,26.0,7.0,-6 dB
218,cff459e1b20b9cc8f52848d8626705e4,,,F,minor,4A,126.0,2:03,75.0,34.0,74.0,8.0,1.0,51.0,32.0,8.0,-10 dB
219,7d44676849d8a0b52d42df49853b4ff3,,,A,major,11B,148.0,3:33,76.0,55.0,81.0,88.0,30.0,0.0,10.0,6.0,-7 dB
220,1b9b6ab8a1a95547eef0b64ed878b852,,,E,minor,9A,95.0,2:33,76.0,60.0,73.0,22.0,10.0,0.0,5.0,5.0,-7 dB
221,3160085fd8977e3d435cf8b14769b1fd,,,B,major,1B,176.0,3:11,78.0,55.0,79.0,76.0,13.0,0.0,14.0,31.0,-8 dB
222,c1d76d6b4f165a383aeee53753aa5788,,,E,major,12B,97.0,2:29,83.0,92.0,77.0,71.0,0.0,0.0,27.0,6.0,-5 dB
223,81819427c3241ccd0e33bc522de78f4c,,,E,minor,9A,97.0,2:25,77.0,64.0,83.0,57.0,39.0,0.0,37.0,6.0,-5 dB
224,1050d101e684da4db83f854aa86b4cc8,,,F#,minor,11A,159.0,3:02,75.0,72.0,70.0,70.0,3.0,0.0,5.0,6.0,-5 dB
225,8e1a260ed21dfbe452f22bb1d5c409da,,,D,major,10B,90.0,3:36,76.0,78.0,79.0,76.0,31.0,0.0,52.0,22.0,-3 dB
226,bf085b0871c40e3dd03fee0ee8f07010,,,D,major,10B,123.0,3:06,76.0,62.0,71.0,27.0,2.0,0.0,6.0,6.0,-4 dB
227,e58d6e7172ca912d9647c450a01cc156,,,Eb,major,5B,82.0,2:49,75.0,69.0,57.0,64.0,59.0,0.0,34.0,5.0,-4 dB
228,af58b4fc9e1ff2d983c1210d8734b65e,,,C#,minor,12A,147.0,2:56,75.0,50.0,43.0,62.0,72.0,0.0,64.0,7.0,-9 dB
229,537d8f63c3ba65df45eb848835be9afb,,,C#,minor,12A,178.0,3:54,75.0,76.0,68.0,75.0,20.0,0.0,9.0,14.0,-5 dB
230,05845a8c062deff694fe3194ff12cc77,,,C#,minor,12A,115.0,3:34,73.0,78.0,45.0,43.0,0.0,0.0,39.0,21.0,-3 dB
231,c76dda49f4ca4c41319d31ee72c669a3,Fell In Luv (feat. Bryson Tiller),Die Lit,D,major,10B,163.0,3:26,75.0,67.0,66.0,23.0,3.0,0.0,32.0,14.0,-6 dB
232,c3627641b00596a1de846a6990d18f35,Son Of A Sinner,Ballads of the Broken,G,major,9B,86.0,3:52,75.0,54.0,37.0,33.0,4.0,0.0,28.0,3.0,-7 dB
233,3c0c5359df784424ace587744f117ebd,,,C#,minor,12A,103.0,4:13,76.0,35.0,45.0,41.0,65.0,0.0,25.0,27.0,-12 dB
234,d2ed87f697712c1a2a74620aa0f099ee,,,E,minor,9A,92.0,3:39,75.0,68.0,70.0,35.0,58.0,0.0,13.0,7.0,-6 dB
235,e19c25d58bc60db12572b40272d7361f,,,G,minor,6A,122.0,3:44,74.0,58.0,52.0,4.0,3.0,0.0,11.0,13.0,-9 dB
236,39fa7d6b15fe2ede73698945153bec7d,,,F,minor,4A,106.0,4:53,75.0,53.0,38.0,4.0,8.0,0.0,11.0,7.0,-8 dB
237,e9284a5a46a27913e3c5e3148bd0a111,,,B,minor,10A,94.0,5:32,74.0,67.0,82.0,77.0,44.0,0.0,13.0,30.0,-6 dB
238,c88cbdb470a1c6a79c02a707d6092770,,,B,minor,10A,162.0,2:51,73.0,74.0,42.0,13.0,2.0,0.0,19.0,5.0,-5 dB
239,156c7272b1253786b270349ed299ef79,Going Bad (feat. Drake),Championships,E,minor,9A,86.0,3:00,78.0,50.0,89.0,54.0,26.0,0.0,25.0,9.0,-6 dB
240,411d5eab185b717b211648e4cbc930fa,,,A#,minor,3A,79.0,6:15,74.0,49.0,52.0,47.0,22.0,0.0,15.0,19.0,-8 dB
241,de564c8f0a07dfa1e8b4e0dd32ed22d7,,,A,minor,8A,100.0,3:54,67.0,72.0,69.0,41.0,14.0,0.0,5.0,11.0,-6 dB
242,35c3b76344ea4549bbc9445b7da8e3b0,,,Ab,major,4B,80.0,3:48,78.0,62.0,63.0,77.0,47.0,0.0,15.0,26.0,-7 dB
243,dd7d3064f11b890dc571e05c02775f88,,,D,major,10B,125.0,6:19,74.0,69.0,63.0,10.0,0.0,1.0,67.0,20.0,-6 dB
244,fa0896c960ebf6ada5a1afdd9a465313,United In Grief,Mr. Morale & The Big Steppers,Ab,major,4B,86.0,4:15,77.0,85.0,53.0,33.0,24.0,0.0,14.0,40.0,-8 dB
245,8b1ac71e6e481f8f5643f5e6af13aab9,euphoria,euphoria,C#,major,3B,140.0,6:23,76.0,64.0,83.0,14.0,5.0,0.0,8.0,11.0,-5 dB
246,9f269a828a9da189d08dadfb35bde9c0,Recognize (feat. Drake),PARTYNEXTDOOR TWO,D,major,10B,120.0,5:11,76.0,54.0,64.0,17.0,1.0,0.0,10.0,4.0,-6 dB
247,2b1b381f3497140c15bbb350de7dcda5,,,C,minor,5A,95.0,3:02,76.0,32.0,81.0,30.0,13.0,0.0,10.0,6.0,-8 dB
248,ae782fff108f6dd36e8e2b3040ce4d0a,,,E,minor,9A,130.0,2:54,79.0,73.0,80.0,71.0,9.0,0.0,13.0,11.0,-6 dB
249,3e1da75a9e025e3fdaf089616341a422,,,F,minor,4A,95.0,2:56,74.0,72.0,84.0,49.0,8.0,0.0,15.0,8.0,-8 dB
250,3ed3040401a608c18666ddd805009fc9,,,B,major,1B,93.0,4:45,74.0,87.0,55.0,40.0,54.0,0.0,14.0,12.0,-5 dB
251,711e9ccde67b9ab53057943d6d0ecf11,,,C#,minor,12A,174.0,3:01,73.0,53.0,73.0,27.0,50.0,0.0,18.0,10.0,-9 dB
252,02e4e4732fee96126ffd6e4423f91857,,,C#,major,3B,123.0,3:45,73.0,75.0,78.0,48.0,22.0,0.0,55.0,11.0,-5 dB
253,bc51c7bf4004de708b93581eb1a01309,,,G#,minor,1A,97.0,2:29,74.0,92.0,77.0,68.0,0.0,0.0,27.0,6.0,-5 dB
254,7e13668d8165bdfc2aa9bacb223328e8,,,F#,major,2B,132.0,3:36,75.0,59.0,65.0,35.0,0.0,0.0,17.0,5.0,-6 dB
255,ccbae7657728dc7c745d0365d4019d06,,,A,minor,8A,89.0,3:04,74.0,59.0,49.0,9.0,8.0,0.0,16.0,33.0,-7 dB
256,4e50cc7b56df74fc516b97ffb5af47f7,,,A#,minor,3A,109.0,2:36,41.0,64.0,66.0,40.0,2.0,0.0,17.0,24.0,-7 dB
257,9cad5f0ae031c4be33d4824bfaac2b1c,,,G,major,9B,95.0,2:53,74.0,83.0,73.0,83.0,33.0,0.0,50.0,27.0,-7 dB
258,81ff4076b8c723c0ba1c7f9256dbddd2,,,F#,minor,11A,129.0,2:34,74.0,80.0,77.0,46.0,17.0,0.0,14.0,12.0,-3 dB
259,81290902354b5ec6be45651e76d541f7,,,E,minor,9A,150.0,3:50,74.0,73.0,63.0,13.0,6.0,0.0,14.0,5.0,-4 dB
260,b6b9cb3e5821199f695901b06ba37ae7,,,D,major,10B,85.0,1:50,74.0,66.0,75.0,67.0,40.0,0.0,8.0,48.0,-7 dB
261,f6f59139d8303948251969da300abcef,,,A,minor,8A,98.0,3:01,74.0,86.0,49.0,67.0,16.0,0.0,30.0,40.0,-6 dB
262,25ab0192910a07554ecf20e2994c9798,,,Ab,major,4B,75.0,3:04,75.0,63.0,45.0,77.0,59.0,1.0,12.0,13.0,-5 dB
263,359ca5718112713e1ba2f17e6d7211d2,,,C#,minor,12A,104.0,3:51,78.0,80.0,74.0,51.0,50.0,0.0,25.0,5.0,-3 dB
264,2aca1b9be934b66627f5f83430585c78,,,A#,minor,3A,168.0,3:51,74.0,61.0,58.0,55.0,27.0,0.0,95.0,5.0,-6 dB
265,924b0d44ba0e4bfb4b84f020d5a04ead,,,F,major,7B,95.0,3:29,73.0,66.0,75.0,19.0,16.0,0.0,25.0,17.0,-6 dB
266,b81e32e456200b570a18cbcfa23c194b,,,D,major,10B,79.0,2:53,75.0,54.0,68.0,37.0,40.0,0.0,11.0,4.0,-9 dB
267,de83348acd0ce788e232f5775bbede06,,,C,minor,5A,124.0,2:60,74.0,54.0,51.0,68.0,74.0,0.0,18.0,7.0,-8 dB
268,1576e6143d78ecc9972cfd0826880998,,,C,major,8B,101.0,3:38,74.0,72.0,56.0,68.0,27.0,0.0,22.0,12.0,-3 dB
269,0efcb776e9a6d51770264ec700972ec8,,,F,minor,4A,100.0,3:02,74.0,45.0,64.0,49.0,13.0,0.0,14.0,16.0,-10 dB
270,26896d7993912cda3c07310147095ba4,,,C#,major,3B,108.0,3:22,80.0,82.0,85.0,89.0,3.0,0.0,9.0,10.0,-3 dB
271,96ce13e2b3af6b8d485e7b884c772c73,,,C,major,8B,83.0,3:57,74.0,61.0,56.0,15.0,38.0,0.0,11.0,2.0,-5 dB
272,52cd564b5d84f6f15848c8455ad6e0b1,Holy Water,Holy Water,G,major,9B,77.0,2:29,75.0,74.0,58.0,57.0,34.0,0.0,13.0,3.0,-4 dB
273,9273e966558f344bd9125740b664917b,,,Eb,major,5B,135.0,2:25,73.0,79.0,57.0,43.0,5.0,0.0,17.0,5.0,-5 dB
274,5aaac41553f0feeb841f154a299114bd,,,G,major,9B,130.0,2:57,74.0,63.0,49.0,10.0,8.0,0.0,11.0,5.0,-8 dB
275,b4967cf933bc3eeaaa9f0c7cb66c5caf,,,G#,minor,1A,140.0,2:38,72.0,47.0,81.0,60.0,49.0,0.0,30.0,10.0,-9 dB
276,5fb87c1e61bca638f05eea4b9837e489,,,F#,minor,11A,90.0,3:33,72.0,83.0,76.0,67.0,36.0,0.0,32.0,8.0,-4 dB
277,660db96d46f33a1ab25f1d6ba4dc6b69,,,F#,minor,11A,126.0,5:47,73.0,49.0,66.0,68.0,82.0,0.0,7.0,45.0,-11 dB
278,b29cc9ee499b11cd5039f6c4f75df6e1,,,C#,minor,12A,118.0,3:54,73.0,66.0,81.0,93.0,9.0,0.0,7.0,4.0,-7 dB
279,ff43367d2b2a7a1c386aeae63dadabf4,,,F#,major,2B,123.0,2:39,76.0,57.0,81.0,80.0,15.0,0.0,20.0,17.0,-8 dB
280,e5172deb20cfc8d373c50c8ac49c5fee,Ballin' (with Roddy Ricch),Perfect Ten,G,major,9B,97.0,3:00,77.0,55.0,81.0,24.0,39.0,0.0,15.0,7.0,-7 dB
281,61430ab8de343983232306fa14c58e18,,,E,major,12B,91.0,2:13,73.0,65.0,54.0,40.0,12.0,0.0,36.0,6.0,-6 dB
282,4eb2d95b96062ea667fe2538744f6c56,,,C#,minor,12A,130.0,3:52,75.0,63.0,79.0,60.0,16.0,0.0,38.0,4.0,-4 dB
283,c4db3461b0aac701e13c58a50a74572f,,,Ab,major,4B,140.0,4:22,72.0,81.0,86.0,57.0,26.0,0.0,8.0,5.0,-2 dB
284,af633274cd3eff9a92285489df5f68cb,,,F#,minor,11A,96.0,3:05,74.0,76.0,83.0,37.0,28.0,0.0,10.0,6.0,-3 dB
285,0cbe6d9472150f65b64d9d79756dd58c,,,C#,major,3B,74.0,4:37,74.0,74.0,69.0,22.0,3.0,0.0,8.0,11.0,-5 dB
286,e32ce98d23cace95236a2409a1e48bd1,,,E,minor,9A,130.0,2:36,74.0,65.0,41.0,17.0,33.0,0.0,10.0,5.0,-3 dB
287,d89ed6b0552cbde440d503a09d1f5cfc,Me Mata,Me Mata,A,major,11B,114.0,6:52,78.0,53.0,84.0,69.0,55.0,0.0,12.0,21.0,-11 dB
288,37d31f57d2d22ad38103cc2f43c5454c,,,F#,major,2B,102.0,2:48,72.0,50.0,71.0,73.0,0.0,0.0,70.0,23.0,-8 dB
289,3431cb15da51cc79fa424596d1abe7e5,Pop Out (feat. Lil Tjay),Die A Legend,C#,major,3B,168.0,2:46,77.0,64.0,77.0,26.0,15.0,0.0,7.0,47.0,-7 dB
290,b7ee4aa21b552b5fe5d9c9c57373d9a9,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Bb,minor,3A,101.0,3:25,75.0,50.0,83.0,10.0,10.0,0.0,12.0,5.0,-4 dB
291,cf929e7d7a6c2db810ffe8aa633ce56f,Way 2 Sexy (with Future & Young Thug),Certified Lover Boy,B,minor,10A,136.0,4:17,76.0,60.0,80.0,33.0,0.0,0.0,32.0,14.0,-6 dB
292,924c76ccec6242b4395b4f9958a08946,,,Bb,major,6B,126.0,2:17,76.0,69.0,85.0,47.0,8.0,0.0,8.0,6.0,-6 dB
293,a4927d8c3e68aea11d151ae6d9a80ca0,In My Feelings,Scorpion,C#,major,3B,91.0,3:37,77.0,63.0,84.0,35.0,6.0,0.0,40.0,13.0,-6 dB
294,129254c3067eb0893c323db1800e1f2e,,,C,minor,5A,87.0,5:19,73.0,88.0,53.0,28.0,33.0,0.0,36.0,46.0,-6 dB
295,eb417de3c7d8ae44d597d617c544da37,,,Ab,minor,1A,155.0,3:23,77.0,70.0,84.0,55.0,1.0,0.0,20.0,28.0,-5 dB
296,0b84944e058fbaf765f5cf0763fe0b3c,"Un Polvo (feat. Bad Bunny, Arcángel, Ñengo Flow & De La Ghetto)","Un Polvo (feat. Bad Bunny, Arcángel, Ñengo Flow & De La Ghetto)",F#,minor,11A,134.0,5:06,77.0,68.0,81.0,47.0,67.0,0.0,64.0,7.0,-5 dB
297,3a9559a4d4db8add9783169fefcb4a03,STARGAZING,ASTROWORLD,Ab,major,4B,150.0,4:30,75.0,79.0,49.0,6.0,1.0,0.0,19.0,4.0,-4 dB
298,add50a53deccf5aa7c761a2a8118377b,,,D,major,10B,159.0,4:05,75.0,59.0,65.0,15.0,1.0,0.0,11.0,6.0,-6 dB
299,53ba0dfe83195655f04df9f6e297abac,,,G#,minor,1A,121.0,3:32,77.0,58.0,83.0,43.0,1.0,0.0,13.0,8.0,-8 dB
300,fe8e1e8c752f8c07bcd1392eade1c273,,,F#,major,2B,84.0,2:57,78.0,39.0,36.0,16.0,30.0,0.0,13.0,5.0,-11 dB
301,22607a46b79d3da0076341874d833d05,,,B,major,1B,124.0,2:12,73.0,54.0,94.0,47.0,1.0,0.0,15.0,11.0,-6 dB
302,af7fa1b0c544ebff1b0db6568e57c749,,,A#,minor,3A,159.0,3:24,73.0,58.0,67.0,70.0,5.0,0.0,8.0,37.0,-5 dB
303,deb17d0c72b7da6cd04b6de41a1fd06e,,,A,minor,8A,88.0,5:04,73.0,77.0,78.0,62.0,27.0,0.0,9.0,9.0,-8 dB
304,bd5b18f581a551791e31bc0166a4629b,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),Eb,minor,2A,150.0,3:32,77.0,70.0,74.0,89.0,2.0,0.0,5.0,6.0,-7 dB
305,92410242684bfec2c58d82c39ad3c5a3,,,C#,major,3B,120.0,3:30,73.0,56.0,85.0,34.0,35.0,0.0,17.0,14.0,-4 dB
306,1e2782da5dc3e2bc36d157bf4be79f59,,,F,minor,4A,113.0,3:23,73.0,59.0,73.0,41.0,24.0,0.0,11.0,11.0,-6 dB
307,2ae10074674f34aec1988f4c3b0c15cc,,,A,minor,8A,90.0,3:34,73.0,78.0,78.0,71.0,13.0,0.0,11.0,24.0,-4 dB
308,b61b185ade4df15fd12e03b23b9a7d39,,,F#,minor,11A,95.0,4:58,73.0,84.0,86.0,79.0,10.0,0.0,8.0,33.0,-8 dB
309,b9d6488c9da435e2225ba86d343befb7,,,C#,major,3B,92.0,3:54,74.0,61.0,51.0,95.0,10.0,0.0,14.0,32.0,-6 dB
310,5da70c3605f0a956e512b2d824027101,,,A,major,11B,120.0,1:56,73.0,56.0,87.0,69.0,21.0,0.0,34.0,10.0,-10 dB
311,79dd161496f5b205b2fe3fb0694e90c2,,,Ab,major,4B,94.0,4:46,73.0,53.0,76.0,55.0,50.0,0.0,51.0,37.0,-9 dB
312,d4d72eb45c56c69ea388ba9a82d270ce,,,D#,minor,2A,98.0,3:05,73.0,81.0,70.0,45.0,51.0,0.0,10.0,11.0,-6 dB
313,e0ef5836cc653207bafade2bedac0c0a,,,F,minor,4A,122.0,2:24,74.0,59.0,63.0,49.0,63.0,0.0,11.0,25.0,-5 dB
314,760686517ded204b13dc39187b639f96,,,C#,minor,12A,128.0,2:48,73.0,72.0,64.0,51.0,21.0,0.0,22.0,40.0,-8 dB
315,6f2da50e9aab28cbef07fd560c0aa78a,,,C,minor,5A,94.0,1:57,75.0,72.0,79.0,69.0,49.0,0.0,11.0,9.0,-6 dB
316,ee0be70f5180b76167938a4a4be18fc8,,,C,minor,5A,142.0,2:30,73.0,56.0,88.0,59.0,12.0,0.0,10.0,31.0,-6 dB
317,4aa4af517f63f49631753ef9d5c24ffd,,,Ab,major,4B,136.0,2:44,45.0,67.0,81.0,38.0,20.0,0.0,38.0,34.0,-9 dB
318,bc6c13f6f0eb3641c321062b736ad19b,,,C#,major,3B,100.0,4:19,73.0,77.0,76.0,38.0,35.0,0.0,13.0,4.0,-5 dB
319,db547e078766f9a0666e1ddd2b2d0a5f,,,B,minor,10A,135.0,1:56,73.0,60.0,75.0,54.0,2.0,1.0,10.0,13.0,-10 dB
320,c75185bed87ef6f255a720de674d0e27,,,C#,major,3B,82.0,2:35,73.0,59.0,81.0,35.0,18.0,0.0,11.0,41.0,-8 dB
321,daf2e31f7392bf654acc6884b0bbbaa6,,,C#,major,3B,98.0,2:38,73.0,76.0,80.0,52.0,1.0,0.0,19.0,5.0,-5 dB
322,3b02d5eb4de48ea76b9c014d07bef0b7,,,C,minor,5A,86.0,3:50,73.0,65.0,45.0,39.0,27.0,0.0,13.0,17.0,-6 dB
323,67db26d357109e07a78304828dc54781,,,C#,minor,12A,178.0,2:56,72.0,58.0,69.0,46.0,21.0,0.0,12.0,30.0,-6 dB
324,c5cbd3ef4695a4fd60d0013348fd1389,,,B,major,1B,147.0,3:08,72.0,17.0,57.0,28.0,83.0,0.0,11.0,6.0,-11 dB
325,2149094f0fdc7aeb9b8db5537d65509c,Loca,Loca,Ab,major,4B,113.0,4:06,74.0,75.0,83.0,46.0,34.0,0.0,11.0,5.0,-3 dB
326,b4c460ab798cf4fe94ca7973d1b17a2c,,,E,minor,9A,137.0,2:50,73.0,49.0,77.0,72.0,24.0,0.0,18.0,4.0,-9 dB
327,6cb128efeb8f563a02a5c6d33ef5813b,,,G#,minor,1A,125.0,3:16,73.0,54.0,63.0,43.0,78.0,0.0,11.0,5.0,-8 dB
328,4ac20c135b48aa3e0c2ba21d37de50cf,,,A,major,11B,94.0,2:56,73.0,56.0,63.0,71.0,59.0,0.0,42.0,8.0,-8 dB
329,0b9588fa7940eca48d588b27bed0373f,,,C#,major,3B,142.0,4:04,74.0,63.0,70.0,45.0,5.0,0.0,10.0,4.0,-4 dB
